date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:38:16	20396/20396	---MC-	200	added ('OK')	text/html	date:Sun,%2022%20Feb%202015%2022:38:18%20GMT	http://www.takoconsult.ru/services/legal/	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/services/legal/index.html	(from http://www.takoconsult.ru/)
00:38:17	19771/19771	---MC-	200	added ('OK')	text/html	date:Sun,%2022%20Feb%202015%2022:38:19%20GMT	http://www.takoconsult.ru/services/audit/	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/services/audit/index.html	(from http://www.takoconsult.ru/)
00:38:17	6176/6176	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202014%2016:25:55%20GMT	http://www.takoconsult.ru/img/logo/_rostrans.png	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/img/logo/_rostrans.png	(from http://www.takoconsult.ru/)
00:38:18	20150/20150	---MC-	200	added ('OK')	text/html	date:Sun,%2022%20Feb%202015%2022:38:20%20GMT	http://www.takoconsult.ru/services/tax-advice/	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/services/tax-advice/index.html	(from http://www.takoconsult.ru/)
00:38:19	25507/25507	---MC-	200	added ('OK')	text/html	date:Sun,%2022%20Feb%202015%2022:38:21%20GMT	http://www.takoconsult.ru/services/accounting-consulting-outsourcing/	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/services/accounting-consulting-outsourcing/index.html	(from http://www.takoconsult.ru/)
00:38:19	5278/5278	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202014%2016:25:54%20GMT	http://www.takoconsult.ru/img/logo/_acetarget.png	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/img/logo/_acetarget.png	(from http://www.takoconsult.ru/)
00:38:20	17404/17404	---MC-	200	added ('OK')	text/html	date:Sun,%2022%20Feb%202015%2022:38:22%20GMT	http://www.takoconsult.ru/services/hr-office-work/	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/services/hr-office-work/index.html	(from http://www.takoconsult.ru/)
00:38:20	97628/97628	---M--	200	added ('OK')	image/jpeg	etag:%225d2a2c9-17d5c-53ab2e0d%22	http://www.takoconsult.ru/upload/information_system_27/4/5/0/item_450/information_items_450.jpg	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/upload/information_system_27/4/5/0/item_450/information_items_450.jpg	(from http://www.takoconsult.ru/)
00:38:20	6089/6089	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202014%2016:25:56%20GMT	http://www.takoconsult.ru/img/logo/_transresurs.png	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/img/logo/_transresurs.png	(from http://www.takoconsult.ru/)
00:38:21	21543/21543	---MC-	200	added ('OK')	text/html	date:Sun,%2022%20Feb%202015%2022:38:23%20GMT	http://www.takoconsult.ru/services/registration/	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/services/registration/index.html	(from http://www.takoconsult.ru/)
00:38:21	5088/5088	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202014%2016:25:55%20GMT	http://www.takoconsult.ru/img/logo/_lokoil.png	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/img/logo/_lokoil.png	(from http://www.takoconsult.ru/)
00:38:22	6519/6519	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202014%2016:25:55%20GMT	http://www.takoconsult.ru/img/logo/_pegas.png	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/img/logo/_pegas.png	(from http://www.takoconsult.ru/)
00:38:22	4972/4972	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202014%2016:25:54%20GMT	http://www.takoconsult.ru/img/logo/_eld.png	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/img/logo/_eld.png	(from http://www.takoconsult.ru/)
00:38:22	9362/9362	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202014%2016:25:57%20GMT	http://www.takoconsult.ru/img/logo/_vipproject.png	d:/Working/develop/verstka/takoconsult.ru/webrip/takoconsult/www.takoconsult.ru/img/logo/_vipproject.png	(from http://www.takoconsult.ru/)
